755,you lucki bastard. I wish american cultur recept older guy date teen
756,I hate chad fuck
757,"yet societi foid mock u trying. If know and/or bulli dehuman long, fuck suppos confid know and/or do?"
758,"age: 50. put adopt birth. state rais medic 15. multipl commit psych hospitals. multipl state level incarcerations. iƒ??m bitter, cynic misogynist misanthropic. though rage cool bit. now I self-isolate. peopl gener fuck imho, bitch fuck worst. truth is, I canƒ??t even look foid anymor without feel revuls contempt."
759,kathi lee....shut pie hole...and fish lips....dumb ar
760,"white male whit extrem overbit ,mole ,bad skin +++ thing dont see look mirror, 5.5 "" (13.9cm) dick, low IQ , poor shithol countri EE ,bipolar I , suicid tought everi day + 1 tri whit valium + alcohol , addict shit drug ,no futer over me....."
761,"moron. I comput guy company. My mouth get trouble? I doubt it. stupid M F er.again, account? I know, say...douch bag."
762,23 khhv uglycel. My border deform terribl asymmetri sinc birth. I late pubertycel I mock shitcunt throughout teenag years. I fuck much.
763,"ye call incel think okay spew misogynist bullshit asian woman day bc think ""cater white men"", incred racist stereotyp asian women."
764,By way fuck mog hell me. hi hair 10000x better holi fuck. wish I hair.
765,it' truecel awkward. I know I got reject interview I act like gigaautist
766,might onto something. probabl fail oxford exam want chanc
767,whi fuck curri get hate much even incel forum . fuck I cope receiv hate .
768,"moreso shill incel pay him.i could start pua camp ethnic hk, tell transfer 10k bank account, meet lkf, fuck except tell loosen bit go talk noodles, make sure never see again, i'd pua"
769,hate countri
770,"fuck sick!!! jessica beautiful.. natur beauty... would rather see botox, filler venners...get life!!! loser"
771,"usual mad....r ch....d chodumbram best fool indian help n.d tv corrupt hinduatan time suc fool indian .are indian idiot cannot see thru corrupt corrupt congress party,thi parti suc fool indian last sixti five yera ,but garbag parti run corrupt italian maid"
772,"she fuck exam want second chanc ""come brave victim"" excus get back in, i'd guess. she ""thinks"" might'v touch breast walk away him. I mean, jesus.. I honestli feel kid"
773,let' play idiot game. polish nation endor nazi doctrin employ nazis. make joint ventur sort.
774,"I know sexual assault is. i'm guy I know sexual assault realli is! A slight touch arm!? smh. the girl could said ""do not touch me""! now like touch knee get charg touch arm!? jesus, easi get troubl sexual harass day day go on, gonna get worse!"
775,even dare threaten woman internet piec shit incel
776,"thi peopl go er, lol cant see fuck world"
777,fuck
778,He regist sex offend tell whole neighborhood heƒ?? sex offend for rest life I would commit suicid place ungodli thing fuck whore
779,piec shit
780,dude idiot.. alabama play wku
781,fool wont happi anoth revalu wear kill rich walk away everi thing countri work stupid wile kid go public school get lower educ go privet school kid go oversea back run presid congress voter make sick
782,"brazilian, 20 year old, poor fuck, virgin day I born, sad suicid"
783,"24 year old incel, hkv, ethnicel (born east europ disgrac move live italy...)short 5'5, mediocr face, nw3, depressed, abandon father age 2, poor, bulli high school, never girl even friend, total dead inside, ca not get never will. I wait patient fapping, play videogam eat shit help kill sooner."
784,i'm fuck idiot)
785,wtf Is sayin
786,stupid littl shit. punish him.
787,i'd rather nice fag camp someon low IQ you. homosexu make pedophile.
788,jeff lebowski shut dumb mouth. 17 1/2 got done junior year ive known kid drive sinc 6th grade believ turn 18. offen call low desert inbr retard doubt took precalculu junior high school year doubt took calculu AB senior. get fact straight get crazi call everyon special retard morons. friend driver girl still coma...no 100% know truth yet besid driver wrong.
789,"simpler potenti explanation: msm clue hell <i>anarchist/situationalist collective</i> is, readers."
790,must dumbass nigga opinion dose matter whogiv two fuck thought HE isth truth nigga GO kill YO self slap mom rai A ignor fuck AS hoe!
791,evelyn WE new trash IN begin AS show grew got OF control realli show world realli trash. trash IS chad deserv OF other! flock!
792,idiot still believ lie expo complet lie...whi repig freakin' stupid anyway?
793,lol mad white manbecausew know white person ur self dumabss...u first person dont understand dumb look
794,wow idiot
795,Ha def bitter black bitch.....asian talk dumb broad nails....laugh dumb broad yet bothered.... bother complet stranger could give 2 fuck hoodrat
796,knicks? wtf smoke
797,"apparently, bad offici never get old morons."
798,comment kinda racist lol dumb
799,"mare femoid' wet dream: slut minor except attract liter crimin romant sexual desir unattract low-statu men. thi world paradox get slutty, degeneraty, full std ... time prude conserv puritan. it' get slutti minor attract high-statu femoid compet for, unattract low-statu live fuck nightmar might life destroy touch someone' arm awkwardli tri chat"
800,"you'r gay transvestite, clearli middl yet anoth mo sex panic."
801,mostli worthless shit cau argu overreligionon internet itdo pair go meet peopl stop go like know go realli got head stuck read thisrealizeth god achinesewhisp
802,"I problem rule website. you donƒ??t allow ƒ??blue pillƒ?? mental positivity, should. you allow neg mindset website? itƒ?? unhealthy. you tri help, give reason peopl stay shells. what wrong you? and donƒ??t allow woman either woman canƒ??t involuntari celibate, right? get shell meet people. I know plenti woman boyfriend sex never mental peopl use website. they allow websit involuntari celibate. itƒ?? discrimination, really. So ignorant."
803,juggalo suck troll
804,"adopt parent ,no friend ,no girl fuck help , ralatives, enemyes.alon againt"
805,resembl bitch fuckin twat
806,north saint must live? A dement stupid fellow like like shit post comment.
807,suck coffey
808,"moreso shill incel pay him.i could start pua camp ethnic hk, tell transfer 10k bank account, meet lkf, fuck except tell loosen bit go talk noodles, make sure never see again, i'd pua"
809,tool. stori chariti herp derp.... cub suck... derp....curse... go sox! screw idiot
810,"realli believ that, you? fuck amaz tie shoe morn synapsi fire randomli irrationally."
811,"celtic still good defen team, moron."
812,"fuck loon. seriously. realli across someon mental illness. No emoticons. I think seriou unh need help.whoev hurt you, whatev happen need get addressed, frank,y, behavior suggest read mass shooting. yes, ind hate men. In almost everi thread I seen yours, go ballist toward general. get help. seriously."
813,moron.
814,"I keep forget profoundli stupid woman open mouth. Or case, get hold keyboard."
815,higher you! stupid
816,"shitbagger, go fuck mother without lube."
817,I hate chad fuck
818,this. have guy seen chad talk girl high school earli uni? cring fuck yet girl teehe funny.exactli itƒ?? look I hate toilet
819,moron!
820,"mikefromaz5411 - joe, loser, spout big mouth like know something, dont know nanda! said would onli 1 rb taken first rd draft 3 moron!!!joe' loser? joe' spout off? joe' pretend know football?and go read fos' minds? you, sir, half plum short fruit pie."
821,wow look like two white guys. WE need TO ban white folk miami. like TO ban hiphop memori day ON sb.thi must BE obama' fault right. U dumb as
822,moron. get guy dick
823,ever though hurrican moron? lot littl rain. I guess get hit worst case scenario own. good luck
824,fuck minier
825,"god, bad a-hol fud-spread person respond to..."
826,"fgm practic fuck birth. We societi woman incap form love, content dick depositori chadolaters. If beta male smart would take hospitals, sororities, high school circumcis everi femal sight."
827,"31 year old khhv wizard. former chadlit fuck due voic disord chronic dick issues. fatti destroy body, porn addict, never left home, never anything. hope kill well 40."
828,23 khhv uglycel. My border deform terribl asymmetri sinc birth. I late pubertycel I mock shitcunt throughout teenag years. I fuck much.
829,the crispi creami pill brutal
830,whi fuck curri get hate much even incel forum . fuck I cope receiv hate .
831,"personalityƒ?? import trait have. personalityƒ?? mog everi trait have. when come dating, money/look/statu shit, personalityƒ?? matters."
832,"even online, i'm retard come chat females."
833,"perceiv weirdo creep everi singl time chat end cring way.nev ever.ps. ""anonym onlin persona know shit look like """
834,this. have guy seen chad talk girl high school earli uni? cring fuck yet girl teehe funni
835,sound right. i'm oldcel even rememb girl jr high brag fuck two guy time.
836,this. have guy seen chad talk girl high school earli uni? cring fuck yet girl teehe funny.exactli itƒ?? look I hate toilet
837,same. retard
838,"I realli get bulli anything, realli hate females."
839,"when femoid make feel like shit, I listen xxxtentacion make pain go away"
840,"brazilian, 20 year old, poor fuck, virgin day I born, sad suicid"
841,"holi fuck shit, fuck graph tie noos me.it over. absolut over. how could bastard heartless publish this? thi school shoot happen."
842,"damn, @machiavelli use low iq racist seem evolved. nuclear blackpil right there, obvious cucktear ignor fact usual. societi filth push u toward becom hero."
843,"there' good chanc 16yos, told get fuck saw greasy, stinky, hair."
844,you go jail look creepi foid much le sexual assault like kissing.
845,idiot
846,sick breed...
847,jesu 10/10 thread bet nowaday girl taken 50 cock highschool
848,No girl ever snort you.it' fuck over.
849,you go jail look creepi foid much le sexual assault like kissing.
850,"they'r sluts, stoop level fuck u subhumans."
851,"even gents, 27 ricecel, heightcel, bookcel, sometim wonder vocel, quit sure i'd will put dick dumb cunt point. I work banking. femoid employe regard fag friend small build. wa not lucki enough born korean. Im chinese, koreaboo/weaboo pussi me. Im make buck teeth fuck joke at."
852,"get outta MY fuck town, you assholes."
853,"i'm sharkb8mast r/incels, 21 year old, probabl mental retard around failure. I might dead 4 years."
854,yeah saw shit yahoo. fuck idiot guy promot rapist idea chad/incel inequ reality.
855,"Oh boohoo! peopl need suck up! look hot! she' naked. seen rihanna crappi singer wear? like said article, lazi as bother read it, fun. she' gonna start dress like sudden. incr voic incr body. plea attention. If notic would start fight stupid celebr get car underwear. tast fun. Do analyz everything. jeez!"
856,"the iron backgrounds. although I supposedli bless 9 inch cock, skin body, even dick, cover moles. At 25, I hairlin 50 year old, curs eastern european guess.i live south korea right father business, whore itaewon wont even accept caus think i'm diseased. first impress alway pain caus cleft upper lip rice nigger mention everi singl time I meet new person, even take taxi exhausting.i havent outsid apart sinc april photo cherri blossom. thank god deliveri servic country. I bet untap amount resid cave-men like country."
857,A custodi sentenc longer 6 month highli unlikely.
858,hate say korean american woman realli worst
859,someon ask iƒ??v bad experi incel doesnƒ??t happen multipl time day
860,this. she want victim card free pa good life fuck life worth obvious cruel heartless monster.
861,"21 year old, khhv, social anxieti fuck hate world"
862,meanwhil chad go random foid tongu kiss get celebr
863,you go jail look creepi foid much le sexual assault like kissing.
864,"imagin 5'3"" curri thick accent this. imagin social medium shitstorm.imagin destroy life would be.i hate women."
865,22 year old manlet blackcel. I still live home famili get treat everywher I go everyon I know like(y guess it) fuck subhuman.
866,kindli explain wtf talk about...
867,No girl ever snort you.it' fuck over.
868,"she sound dumb fuck tbh, liter 70 IQ le"
869,yeah saw shit yahoo. fuck idiot guy promot rapist idea chad/incel inequ reality.
870,"incel mental sad, self-fulfil posit feedback loop... ƒ??women hate iƒ??m go act despic possibl make hate even iƒ??m go act even wors responseƒ??"
871,ukraini miser hate incel
872,"Hi 2019cell want say suck alone. i'd know last 2 girlfriend dump brad! i'v singl almost 3 day I proud apart in-cell, terrorist organis i'v hear favourit medium sourc includ vice news. hey, anyon talk elliott robert kill roastys? just check fellow member incel, i'm acid women, I right?"
873,fuck insan go jail 10(!) year touch someon arm. even the daili mail forum peopl complain that.
874,skinni shit. misdiagnos aspergers. peopl includ famili took foid doctor word fact. now i'm mad
875,"yes, mainli look social anxiety, I even hard time talk guy imposs talk girl. i'v complet mess chanc everi girl whole city, everi girl think i'm weird. they'r alway talk behind back, even ""friends"", use convers starter girls. I fuck hate"
876,just prof pua shit normi advic approach foid get jail beat white knight tri shit 7 male. imma tri find sentenc date
877,wagwan cunts.i'm fuck loser britbongistan i'll tri keep shitpost minimum.about finish studi i'm ldare death
878,"24 year old incel, hkv, ethnicel (born east europ disgrac move live italy...)short 5'5, mediocr face, nw3, depressed, abandon father age 2, poor, bulli high school, never girl even friend, total dead inside, ca not get never will. I wait patient fapping, play videogam eat shit help kill sooner."
879,yeah saw shit yahoo. fuck idiot guy promot rapist idea chad/incel inequ reality.
880,"damn bro incel sure fuck found post, dude say ps5 one buy onlyfans. get bag"
881,"personalityƒ?? import trait have. personalityƒ?? mog everi trait have. when come dating, money/look/statu shit, personalityƒ?? matters."
882,"lol fuck eras entir internet, jewbook stuff left minim detail case"
883,"hello there. i'm rel newly-produc 22 incel european hellhol known poland. My ugli subhuman fuck over, biggest misfortun all, sinc that, i'd like ascend. i'v lurker mani months, years. I final fuck courag start ad cringey content here. it' realli nice get community."
884,"hey, fuck asshole... wondering... good yarn beat shit woman lately? we'r hear..."
885,"are serious? goddamn, even judg suck dri tit feminism. time begin world reset."
886,hello registerusernam i'm incel.
887,"hope soon,you moron."
888,gunt labor - I know I? plea time formul opinion instead regurgit back me. idiot like erod arguments. please!
889,"obviou home school retard aaaaaaaaaaaaaaasr ma, mouth"
890,"hey, nils, silent muslim kill thousand muslim includ split children' skulls. quiet blame jew this? piti concern human extend murder behaviour grand scale. closet say someth otherwi might call hypocrite. nils, brave enjoy kill anim 308. girli man, grow spine."
891,what make incel?
892,thank speak fuck truth real nigga dont gotta rap work IF got skill fuck outa nigga play hot shit IN hood
893,"faggot ignor fuck plu impress girl scout club dumb shit, fuck you, faggot cousins, fuck m.o.b. stupid fuck! littl gang full wannab cuz unless cartel aint impress shit! We butt fuck littl bitch like cousin chop piec cuz littl club shit dumb mudafucka!"
894,dick? cau like said make dick make dick
895,idiot.
896,mad ????
897,wannab tough manlet here. after check forum I decid join around interact like-mind people.
898,He might avoid prison life ruined.
899,"21yo,collegecel,shortcel,,currycel,fatcel,uglycel. look suicid motiv here.nev ever girlfriend even girl friend. never either. hate woman like degener whores, mostli hypergamy. will never get marri even parent forc arrang I know she'll impur femoid fuck even marriage."
900,@crankyvinc found slice internets! fuck you.
901,ok. complet retard. re-read said bullpen. know noth baseball!
902,i'm way friend mani mani year extend bullying. I would rather normal I could friend
903,"never girl, never parti friends, never enjoy anyth I did.now wast prime year life rot online. I alway imagin i'd someth much wors"
904,"welcom hell friend, cookies."
905,A 26-yo nurs home employe commit ƒ??grave sexual actƒ?? old woman dementia.a professor psychiatri psycholog explain ƒ??sexual expect young highƒ?? ƒ??reject play roleƒ??.stop explain male violenc incel theory.
906,thi forum great cope.
907,"yes, 5'7 dont see male."
908,"yeah, i'v never shorter either dwarf sort muscl disease. even major famili member height-mog me.i'v quit woman either height shorter course, tend one prefer tall (base coupl i'v seen least)."
909,mensaj A periodicucho ingl Y gringos: fuck
910,post shit men.h as
911,fuck work mother fucker!! eat My dick mother bitch
912,discord mod next level shit
913,gun head aoba volcel hyuga incel maya chad
914,I cultur despis fat landwhal ugli roastie.
915,"In uk, crimin case start either magistrates' court crown court. seriou case like rape, murder, organ crime go straight crown court automatically. minor case drive offences, common assault, petti theft heard magistrates' court."
916,the case heard magistrates' court. there three judges.
917,I forum sinc first day creation first time click thread.
918,He look friend caus lonely. I much love lone people.
919,look like could get 10 year jail
920,shut ignor pie hole littl insignificunt insect you!!!!!!
921,the maximum penalti magistrates' court impos offenc six months. If impos 10-year sentenc would move case crown court front differ judge.
922,I dont social anxieti feel stressful strangers. Im good peopl know though
923,"the fact case got public could go either way. judg might feel pressur lock warning, might fear backlash men. If foid judg good job dont death penalti UK"
924,"surviv fittest case ugliest, ugli stay activ"
925,"gamergate, mraƒ??s, incel culture, woman color harass twitter, 4chan, milo, alt-right troll ..... peopl tri hard long sound alarm someth huge building, everyon dismiss unrel nich issu dam broke.quot tweet"
926,"My ex-boyfriend hardcor marvel stan point relationship, start reveal blatant misogyni me. the huge red-flag hate toward brie larson. He incel, friend were not yet hate toward femal cast revolt"
927,"surpris guys, anim nazi incel. motiv hatr other narcissism, probabl call woman foid"
928,I like guyƒ?? whole backstori becom incel turn homophob
929,"hilari incel twitter think hurt feel talk age, weight, bodi count. like, I grew intern harm thing societi tell u women. noth say wors i'v told point anoth"
930,"ibet red-necked,back-woods, probabl white-trash ,racist said lie bed sister, A black wine u.s.presidency. enough said"
931,"hello, pronoun she/her I child life support!"
932,sure man made woman kakegurui hot lesbian way incel way god nail
933,peopl follow incel clown
934,it' truecel awkward. I know I got reject interview I act like gigaautist
935,you intimid women. No explanation. #incel
936,"15 y/o hapa (half white/asian) born cah. and result i'm liter 5'2(157 cm) midget. who ca not grow anymor i'm genet dead birth. 1/10 troglodyt i'v treat like crap girl sinc elementari school, got suspend make dirti joke male friend 5th grade (almost got sent juvenil prison). i'm retard anyon websit I think i'm pathet ""person"" here."
937,shit.. must ageniu
938,"""I incel I love mommi"
939,"I think disturb thing iƒ??v realiz peopl I use date cri talk woman said him, would frame special incel-lik way somehow felt bad moment realiz shouldnƒ??t"
940,yeah could say iƒ??m blackpil doomer incel girl
941,woke bunch incel mention yucki
942,"incel kid school comment edits, act like edit"
943,can pleas start nuclear alreadi
944,No want ƒ??strong independentƒ?? woman
945,all peopl want friend r girls...u incel??
946,you'r idiot ...
947,fuck claud giroux
948,"I googl ""incel"" caus I lingo"
949,"@fuck:disqus@cunt:disqus@shit:disqus@fuck:disqusi cnn, I know certainli lot untim sever fellow commenters. mani time get me, i'm alway step ahead you."
950,"We admit rise disinform due, part, fact journal industri didnƒ??t cover internet cultur serious 2016."
951,"""hit cobra, boy slump over"""
952,youƒ??r male fan pewdiepie? wow thatƒ?? cool! whatƒ?? like nazi and/or incel?
953,"I see move use protest vaniti project, push incel logic (sexual mutual aid) hand n-word pass white people. lovely."
954,piec shit
955,she incel christian
956,"there' good chanc 16yos, told get fuck saw greasy, stinky, hair."
957,I think like incel comment yesterday
958,got call ƒ??pro abort gayƒ?? incel feeling: excit
959,incel twitter still mentions. I accept thought prayer
960,"realli hide pedo scare got tackl approaching, touching, 19 year old woman?"
961,"thatƒ?? chad, thatƒ?? high tier normie. sub6 law."
962,"funni clearli saw put arm infront elev anoth infront her.. unless saw anoth view suggest shut fuck talk shit. obviou either way seriou know whether real fake, situat mayb could hop off. obviou bitch. get mad everyon comments? nasti"
963,teenag foid lust chad
964,"youtruli believ happen never will, stupid one. anoth know-it- liberal. jerk never learn. entir march band step except you. you'r pathetic."
965,"Do record If monkey as Ca still , give Me A damn headach"
966,total agree...judg judi need get slap someon act like fuck bitch time
967,"He jailed, nevetheless I le sympathi redpilling, loudmouth coper autist teencel"
968,imagin judg actual call assault.
969,He later convict sexual assault. 200 hour unpaid work 5 year sex offend regist restrain order.
970,"Ok I saw end time isnt chad, sub8 theorist suicid watch I guess."
971,incel get laid celout
972,guy video solid high tier normie.
973,"thi guy solid 8-8.5/10, chad."
974,"So what, make easier get thumb. make foid random realli god mode = on, fuark. thi guy solid 8-8.5/10, chad."
975,If ugli would say kill fed alligators.
976,sexual harass claim normi incel only.
977,great incel mind think alik
978,"he' bald sub8, commit crime look woman."
979,"many, american koreans, pretti much karens, valu proxim white use misogyny/homophobia SK justifi racial self hatr"
980,have ever actual read anyth either pasts? Or hear fortnit incel circlejerks?
981,"rememb tackl talk """"""""""""""""""teenager"""""""""""" 19 year old?"
982,incel mean anyth anymor point
983,"no, see, avatar underag cartoon girl iron I send swastika meme jewish journalists. i'm actual normal call peopl n-word day degener marxist call incel, hey go"
984,and peopl say human femal deserv right
985,"thi peopl go er, lol cant see fuck world"
986,strict gun law stop crimin gun commit crimes? A moron
987,By way fuck mog hell me. hi hair 10000x better holi fuck. wish I hair.
988,like sister georgetown lmao focu act like never tast dick
989,"grrr grrr roar, lmfao awww sorri mad truth, well better get readi mad long cau got pre 4 year loloh yea moron dumbass nice day nice 4.5 year obama lol"
990,yƒ??all heard word incel throw @ anyth doesnƒ??t worship woman
991,I think put argument rest. toronto truli ultim incel hell
992,seem though tweet made realm angri incel twitter. lord help us.
993,If ethnic would arrest
994,SO stupid
995,I know dumb fuck cracker wonder..go figur
996,"i'm basic ugli dude noth valu life. No friend irl, real social life. I spend day watch movi wast away. i'm awkward lonely... femal see rubbish"
997,"hi. i'm effemin emotional. that' thing I hate personality. I friends. i'm hideous, I cleft lip deform headshape. bloat face, fat. when I move europ I gain 50 kgs. i'm diet i'm scared."
998,"discov site mental condit ot control rli ,when hypomania kick anyth dont give shit law . cope read surviv rode bike . stop take drug drink coff ...."
999,"40, novelty-ti tall (over 6'5""), fat gut butt, skinni arms, job, stem degree, hairlin look like peni wanna support bald look, crook yellow teeth, nose center, anger issues, newli discov alcoholism. life fun. dick ok size noth special. look small giantlet. I may get attent woman public height, quickli lose interest I talk"
1000,"incell, howev alleg (bi internet femoids, sure trolls) 8/10 ""muh personality"" issu wtf?i never sex 2 gf high shcool. last weeks. use 16 year old kid grade work money gifts. fuel."
1001,"hello , 26 , anti feminist hell , hate woman , plan action feminist group"
1002,"21yo,collegecel,shortcel,,currycel,fatcel,uglycel. look suicid motiv here.nev ever girlfriend even girl friend. never either. hate woman like degener whores, mostli hypergamy. will never get marri even parent forc arrang I know she'll impur femoid fuck even marriage."
1003,"30, tallcel, reclusive. fed way woman treat me, way look like I creatur rather human. the recent tip edge. flirty, gorgeou lead week say didnƒ??t ƒ??like thatƒ?? I took treat like princess. fuck redhead bitch."
1004,"what fuck talk about, touch foid knee get someon charged?! you'r better cuck judg sentenc poor kid."
1005,"i'm litterali piec shit, i'm 18 useless, i'm low i.q need precis i'm realli ugli"
1006,"age: 50. put adopt birth. state rais medic 15. multipl commit psych hospitals. multipl state level incarcerations. iƒ??m bitter, cynic misogynist misanthropic. though rage cool bit. now I self-isolate. peopl gener fuck imho, bitch fuck worst. truth is, I canƒ??t even look foid anymor without feel revuls contempt."
1007,"I problem rule website. you donƒ??t allow ƒ??blue pillƒ?? mental positivity, should. you allow neg mindset website? itƒ?? unhealthy. you tri help, give reason peopl stay shells. what wrong you? and donƒ??t allow woman either woman canƒ??t involuntari celibate, right? get shell meet people. I know plenti woman boyfriend sex never mental peopl use website. they allow websit involuntari celibate. itƒ?? discrimination, really. So ignorant."
1008,life' hard shit whole surround moron exceptions.
1009,"I england 21 year old, 5'9. never got anyth woman all, mainli due abnorm larg fuck head gilbert' syndrome, turn skin eye yellow.i twin brother (non ident course) good look plenti girls, sex etc. I younger brother (15 year old, 6 year younger me) good look 6'3."
1010,abe incel simp. I said I said. He easili worst character.
1011,"I tell ""how feel suppos incel disgust you, even fuck you?"""
1012,"24 babi jaw/chin, small skull, big nose, big eyes, masculin found.. former gym coper, current skinni af. fail stem slave, low wage, expert hour rotter."
1013,I merciless armi virgin bend world possibl moon utopia cremat wish resum suffering.
1014,"I went whole bluepil fall pua scam/bullshit, somehow redpil I final found blackpil life experi start make sense."
1015,"33, white, poor, fat, look like human version shrek, plu mole bodi resembl chew bubbl gum roll hair. depress 20 years, druggie, loner, bad teeth, bad person, etc. have girlfriends, exclus use money place stay. fuck bitches."
1016,cuz woman ugli gotta sleep white woman make mix babi make ugly. nigger need keep race.
1017,"thanks, i'm pictur incel mario. rage princess peach, damn stacey, cock carousel."
1018,"Go back troll - littl pathet loser - ef jealou movi star' success. success - never, ever have. it' tom cruise' fault pathet loser zero friends, zero money, zero class. cling bibl talk imaginari friends. mayb imaginari friend tell pray tom. HA HA HA"
1019,"<blockquote>i accu diffier motive.</blockquote>=> No buddy, motif crystal clear write someth like this:<blockquote>i sure are, depraved, dead corp unabl anyth reprobate.</blockquote>=> sadist pig full hate devoid even tiniest spark human compassion."
1020,"adopt parent ,no friend ,no girl fuck help , ralatives, enemyes.alon againt"
1021,"25, M, braziliancel, I hate femoid general, My hideou I ca not connect femoids, I see species, like animals. i'm ugli fuck femoid hate me, I hate peopl general."
1022,"white male whit extrem overbit ,mole ,bad skin +++ thing dont see look mirror, 5.5 "" (13.9cm) dick, low IQ , poor shithol countri EE ,bipolar I , suicid tought everi day + 1 tri whit valium + alcohol , addict shit drug ,no futer over me....."
1023,Oh could live world woman werenƒ??t openli take explicitli sex sexual situat guy could stare womenƒ?? chest instead train gay
1024,No girl ever snort you.it' fuck over.
1025,"15 y/o hapa (half white/asian) born cah. and result i'm liter 5'2(157 cm) midget. who ca not grow anymor i'm genet dead birth. 1/10 troglodyt i'v treat like crap girl sinc elementari school, got suspend make dirti joke male friend 5th grade (almost got sent juvenil prison). i'm retard anyon websit I think i'm pathet ""person"" here."
1026,"p.s. drop loser suzy. loser troubl maker. exit stage left, go get job. It rap!!!!!"
1027,My favorit movi list read like incel manifesto
1028,"papi, hate person?"
1029,"hilari incel twitter think hurt feel talk age, weight, bodi count. like, I grew intern harm thing societi tell u women. noth say wors i'v told point anoth"
1030,"junk food make fat junk scienc rot brain. extra weight lose, full feed head explodes. poor hemi. pop go weasel."
1031,got left read..... feel incel transform coming...... ahahahahahahahahahaha
1032,all peopl want friend r girls...u incel??
1033,ignor nigga I see you....step bitch
1034,"We admit rise disinform due, part, fact journal industri didnƒ??t cover internet cultur serious 2016."
1035,To mexican amb...stfu keep usless fruit picker sheet eat country.
1036,I think like incel comment yesterday
1037,"call morons, agit as***le?"
1038,"gamergate, mraƒ??s, incel culture, woman color harass twitter, 4chan, milo, alt-right troll ..... peopl tri hard long sound alarm someth huge building, everyon dismiss unrel nich issu dam broke.quot tweet"
1039,joking? celt idiot
1040,No want ƒ??strong independentƒ?? woman
1041,"faggot never happi anything, possibl dont bmx site."
1042,can pleas start nuclear alreadi
1043,lol - absolut idiot without educ yourself. talk.
1044,peopl follow incel clown
1045,it' idiot like mr. pelham like law realli allow someon murder someon el (with eye witnesses) claim self-defen equal idiot stand ground law.
1046,you intimid women. No explanation. #incel
1047,onli hop dick
1048,youƒ??r male fan pewdiepie? wow thatƒ?? cool! whatƒ?? like nazi and/or incel?
1049,still fuck
1050,got call ƒ??pro abort gayƒ?? incel feeling: excit
1051,sound like racist...i hate whites.
1052,"""hit cobra, boy slump over"""
1053,mother abort thu none would subject stupid tonight.
1054,"I googl ""incel"" caus I lingo"
1055,"hey idiot, My point was, stupid grasp,how stop law return racist tear apartheid wall palestinian land. whi palestinian return home forc of.do forget UN declaration,zion racism.instead welcom stranger , engag pattern ethnic cleansing. If us, israel would econom sanction right now. I deepli palestinians, muslim christians. archbishop theodosiu attalah hanna, palestinian arab ,born israel spoken length deplor mistreat palestinian israelis. I believ land. I believ jeu He said land would taken away given another.israel exists,not god , balfour declaration.abraham foxman go crazi peopl say american christian countri freedom religion everyone. i'm favor immigr american israel."
1056,sure man made woman kakegurui hot lesbian way incel way god nail
1057,newspap comment mean never far away idiot post silli remark... @sigfridii:disqu
1058,"hello, pronoun she/her I child life support!"
1059,stick head paper bag barf away. make sure tie bag shut barfing.
1060,"I see move use protest vaniti project, push incel logic (sexual mutual aid) hand n-word pass white people. lovely."
1061,fuck .... haku girl.... cant see collect medic perb
1062,incel twitter still mentions. I accept thought prayer
1063,"read review proof smoothness, I said WP opposit dead platform, fastest grow platform. I understand peopl like attack oss, stupid, I like android I like wp, moron put anoth OS liter logic reason to."
1064,I like guyƒ?? whole backstori becom incel turn homophob
1065,nigga go suck dick get fuck comment
1066,yeah could say iƒ??m blackpil doomer incel girl
1067,"yeah, fuck freedom choic bullshit."
1068,"""I incel I love mommi"
1069,"oh dear right wing retard pick article.i know ave iq right wing idiot significantli averag human being, fair monkey higher iq drugs. naughti monkey. due slap later.oh yeah, I go ask right winger root behalf israel. boeing, lockeed, rayathon etc, attack babi arm crui missil must make proud merican. Do forget claim god will."
1070,she incel christian
1071,drunk?
1072,"surpris guys, anim nazi incel. motiv hatr other narcissism, probabl call woman foid"
1073,you'r anon shut fuck
1074,see I except i'm sour incel
1075,really? I bet make six figur like guy? red head douchebag guy cohost diggnat shows? becau pretti douchey comment...
1076,"point idiot are, littl directli disprov point. It speak credibility, ineptness. minor mistak like man, sissy..."
1077,wrong besid stupid asshol . product supervisor print compani indetroit make 64 900 usd . spent life print .now 67 year old still work part time printig compani detroit and. never work liquor store.
1078,congratul complet idiot..........now go back smoke hopium.............
1079,might onto something. probabl fail oxford exam want chanc
1080,trumbo... tsk tsk tsk.. speak fail
1081,"I think disturb thing iƒ??v realiz peopl I use date cri talk woman said him, would frame special incel-lik way somehow felt bad moment realiz shouldnƒ??t"
1082,"jrincel- incel watch jreg, arguabl averag jreg viewer usual donƒ??t"
